arquivo,polimero,ampliacao,escala_um_por_px,diametro_area_equiv_um,diametro_feret_max_um,diametro_usado_um,metodo_diametro,classificacao,aviso_calibracao
PS/PS 500X.png,PS,500,0.198413,2.6238,4.0419,2.6238,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,3.8092,6.1476,3.8092,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,4.3037,9.4867,4.3037,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,3.5189,5.3933,3.5189,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.5082,3.2566,2.5082,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.3582,2.823,2.3582,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,4.0297,8.331,4.0297,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,4.9652,11.2498,4.9652,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,9.6929,17.1796,9.6929,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.308,2.9597,2.308,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,1.6599,2.5599,1.6599,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,3.27,4.3908,3.27,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.1496,3.7097,2.1496,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.2945,3.8516,2.2945,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,11.9249,15.401,11.9249,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,3.443,5.7949,3.443,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,5.9907,7.8768,5.9907,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.9786,5.174,2.9786,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.6348,3.6478,2.6348,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.9575,3.5493,2.9575,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,4.5139,5.612,4.5139,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,3.4248,4.4055,3.4248,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,3.3358,3.832,3.3358,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,5.5046,6.2271,5.5046,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,4.7887,6.1604,4.7887,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,3.3132,4.0468,3.3132,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,13.7776,21.9531,13.7776,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,11.5143,19.8383,11.5143,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,4.648,6.2271,4.648,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,5.1518,8.1446,5.1518,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,7.6614,12.0045,7.6614,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,3.4936,4.4764,3.4936,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,3.3471,4.7162,3.3471,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,5.1396,9.5403,5.1396,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,3.6066,5.242,3.6066,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.4706,4.877,2.4706,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,4.5445,7.4656,4.5445,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.1865,2.8284,2.1865,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,4.4966,7.054,4.4966,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,3.4894,5.554,3.4894,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.1793,4.1762,2.1793,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.7847,3.3631,2.7847,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.3714,3.4486,2.3714,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.977,4.0419,2.977,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,3.0161,4.3677,3.0161,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,1.9356,2.8746,1.9356,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,1.6061,2.4523,1.6061,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.6826,3.6557,2.6826,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.3574,5.8889,2.3574,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,1.7998,3.0575,1.7998,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.0719,4.3084,2.0719,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.3358,3.5931,2.3358,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,1.7436,3.1678,1.7436,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.8737,6.0975,2.8737,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.0107,2.898,2.0107,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,3.094,5.7429,3.094,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.5529,3.6126,2.5529,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.1757,3.7874,2.1757,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.0195,3.4459,2.0195,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.6497,3.6657,2.6497,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,3.3409,4.8169,3.3409,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.7784,5.0705,2.7784,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,3.5532,5.4835,3.5532,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.1231,3.2791,2.1231,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.469,3.8012,2.469,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,3.0277,5.7796,3.0277,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.2714,2.8371,2.2714,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,12.3883,16.1496,12.3883,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,4.0578,5.7949,4.0578,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,3.5471,4.7784,3.5471,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,7.588,12.2168,7.588,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,3.1741,4.0856,3.1741,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.9912,3.6585,2.9912,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,3.4503,4.3696,3.4503,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,3.6514,5.5591,3.6514,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,1.8416,2.8381,1.8416,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,3.3362,5.1042,3.3362,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,1.5277,2.4322,1.5277,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.6401,4.1607,2.6401,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,4.4944,7.6913,4.4944,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.6238,3.2893,2.6238,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.6548,4.6925,2.6548,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.4949,4.7393,2.4949,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.3549,3.7328,2.3549,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.3714,3.8739,2.3714,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.695,3.9148,2.695,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,1.7561,2.5614,1.7561,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,5.3113,6.9044,5.3113,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.7329,3.2299,2.7329,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,3.1977,4.2739,3.1977,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,3.1702,4.2923,3.1702,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,3.194,4.9052,3.194,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.9547,4.4187,2.9547,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.526,3.4883,2.526,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.1677,3.5163,2.1677,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.0435,2.5491,2.0435,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,1.7063,2.1712,1.7063,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.0377,2.3358,2.0377,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.5283,3.8896,2.5283,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.4476,3.331,2.4476,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.6892,3.9992,2.6892,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.1541,4.3825,2.1541,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,3.6082,4.7625,3.6082,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.0117,3.2481,2.0117,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.1157,3.1474,2.1157,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,1.6175,2.7064,1.6175,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,1.9471,2.9473,1.9471,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,10.4772,14.3201,10.4772,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,10.6211,17.2441,10.6211,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,11.2641,20.9588,11.2641,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,4.289,6.377,4.289,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.4372,3.2299,2.4372,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,3.4792,5.4482,3.4792,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.1993,3.0221,2.1993,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,8.2777,14.4844,8.2777,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,9.5539,19.5182,9.5539,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,3.8347,10.1241,3.8347,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,3.3396,6.1123,3.3396,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,13.8258,19.0695,13.8258,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,3.2172,5.8355,3.2172,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,21.3393,32.5998,21.3393,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,7.7473,9.8732,7.7473,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,10.4365,13.6675,10.4365,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,4.5561,6.9035,4.5561,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.3031,3.1839,2.3031,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,1.9949,3.0661,1.9949,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.5078,3.6113,2.5078,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.2142,3.1969,2.2142,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.4838,3.775,2.4838,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,1.9504,2.516,1.9504,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,4.6011,6.8032,4.6011,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.5615,3.0237,2.5615,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.4399,3.6666,2.4399,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,3.3677,5.6456,3.3677,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,3.1259,4.6667,3.1259,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,5.1627,7.6827,5.1627,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,3.0748,4.1499,3.0748,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.1891,3.205,2.1891,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,1.915,3.5247,1.915,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.0776,2.4717,2.0776,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,1.8588,2.8761,1.8588,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.5897,5.8362,2.5897,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,1.5356,2.1738,1.5356,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,1.8726,3.5016,1.8726,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.4105,4.3979,2.4105,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,1.8817,3.0116,1.8817,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.0805,2.7723,2.0805,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.0382,3.0371,2.0382,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.5534,3.3652,2.5534,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,1.9839,2.8707,1.9839,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,3.4391,4.4825,3.4391,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.0835,3.5235,2.0835,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.5467,3.4617,2.5467,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.0846,3.0116,2.0846,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.7824,4.7853,2.7824,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.7276,5.2775,2.7276,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,1.7074,2.3038,1.7074,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,3.2328,4.1892,3.2328,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.3419,2.813,2.3419,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.8662,4.621,2.8662,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.4384,4.2222,2.4384,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.2894,2.8974,2.2894,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.4544,3.1657,2.4544,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,3.7846,4.7562,3.7846,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,4.0496,5.686,4.0496,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,1.787,3.6281,1.787,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.5751,3.9627,2.5751,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,1.3572,1.7379,1.3572,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,4.8854,8.1006,4.8854,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.84,4.9296,2.84,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,1.6788,2.7756,1.6788,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,1.6739,2.9326,1.6739,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,1.8827,2.8949,1.8827,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.6489,5.0378,2.6489,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.1919,3.5114,2.1919,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.5589,4.6828,2.5589,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.6581,3.3802,2.6581,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,3.0162,3.6185,3.0162,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,1.872,2.7314,1.872,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,4.8017,8.4914,4.8017,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.5617,4.5538,2.5617,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,1.7743,2.1833,1.7743,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,4.5932,7.5898,4.5932,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.3207,3.2874,2.3207,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.3486,2.8921,2.3486,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,6.9665,9.5163,6.9665,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,2.4823,4.0724,2.4823,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,1.7125,2.2252,1.7125,area_equivalente_poligono,microplastico,
PS/PS 500X.png,PS,500,0.198413,1.9683,3.5561,1.9683,area_equivalente_poligono,microplastico,
PS/PS 500X2.png,PS,500,0.198413,10.7316,13.4502,10.7316,area_equivalente_poligono,microplastico,
PS/PS 500X2.png,PS,500,0.198413,3.5222,4.4983,3.5222,area_equivalente_poligono,microplastico,
PS/PS 500X2.png,PS,500,0.198413,1.4365,2.1325,1.4365,area_equivalente_poligono,microplastico,
PS/PS 500X2.png,PS,500,0.198413,3.6529,4.5353,3.6529,area_equivalente_poligono,microplastico,
PS/PS 500X2.png,PS,500,0.198413,3.2523,3.8456,3.2523,area_equivalente_poligono,microplastico,
PS/PS 500X2.png,PS,500,0.198413,2.063,3.1286,2.063,area_equivalente_poligono,microplastico,
PS/PS 500X2.png,PS,500,0.198413,5.0842,11.3535,5.0842,area_equivalente_poligono,microplastico,
PS/PS 500X2.png,PS,500,0.198413,2.8907,5.397,2.8907,area_equivalente_poligono,microplastico,
PS/PS 500X2.png,PS,500,0.198413,2.2843,3.6758,2.2843,area_equivalente_poligono,microplastico,
PS/PS 500X2.png,PS,500,0.198413,1.4716,2.2554,1.4716,area_equivalente_poligono,microplastico,
PS/PS 500X2.png,PS,500,0.198413,1.9457,3.7394,1.9457,area_equivalente_poligono,microplastico,
PS/PS 500X2.png,PS,500,0.198413,1.9604,2.9572,1.9604,area_equivalente_poligono,microplastico,
PS/PS 500X2.png,PS,500,0.198413,1.5599,2.5687,1.5599,area_equivalente_poligono,microplastico,
PS/PS 500X2.png,PS,500,0.198413,1.687,2.4887,1.687,area_equivalente_poligono,microplastico,
PS/PS 500X2.png,PS,500,0.198413,1.6159,3.0153,1.6159,area_equivalente_poligono,microplastico,
PS/PS 500X2.png,PS,500,0.198413,5.2568,9.9361,5.2568,area_equivalente_poligono,microplastico,
PS/PS 500X2.png,PS,500,0.198413,1.6379,2.382,1.6379,area_equivalente_poligono,microplastico,
PS/PS 500X2.png,PS,500,0.198413,2.7517,4.1975,2.7517,area_equivalente_poligono,microplastico,
PS/PS 500X2.png,PS,500,0.198413,2.3251,3.6442,2.3251,area_equivalente_poligono,microplastico,
PS/PS 500X2.png,PS,500,0.198413,3.4728,4.7221,3.4728,area_equivalente_poligono,microplastico,
PS/PS 500X2.png,PS,500,0.198413,2.6802,4.3695,2.6802,area_equivalente_poligono,microplastico,
PS/PS 500X2.png,PS,500,0.198413,2.322,3.363,2.322,area_equivalente_poligono,microplastico,
PS/PS 500X2.png,PS,500,0.198413,1.3186,2.1535,1.3186,area_equivalente_poligono,microplastico,
PS/PS 500X2.png,PS,500,0.198413,4.1776,8.1161,4.1776,area_equivalente_poligono,microplastico,
PS/PS 500X2.png,PS,500,0.198413,1.7099,2.1212,1.7099,area_equivalente_poligono,microplastico,
PS/PS 500X2.png,PS,500,0.198413,1.4121,2.4511,1.4121,area_equivalente_poligono,microplastico,
PS/PS 500X2.png,PS,500,0.198413,9.2221,12.5415,9.2221,area_equivalente_poligono,microplastico,
PS/PS 500X2.png,PS,500,0.198413,2.3478,3.4849,2.3478,area_equivalente_poligono,microplastico,
