image_path,label,split,source_image
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-3000x7_6666.png,PP,test,PP-3000x7.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-3000x6_6475.png,PP,test,PP-3000x6.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-1000x1_1709.png,PP,test,PP-1000x1.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-3000x6_6440.png,PP,test,PP-3000x6.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-3000x7_6665.png,PP,test,PP-3000x7.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-3000x6_6455.png,PP,test,PP-3000x6.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-3000x6_6616.png,PP,test,PP-3000x6.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-1000x1_1438.png,PP,test,PP-1000x1.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-3000x6_6418.png,PP,test,PP-3000x6.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-1000x1_1813.png,PP,test,PP-1000x1.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-3000x7_6854.png,PP,test,PP-3000x7.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-1000x1_1822.png,PP,test,PP-1000x1.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-1000x1_2279.png,PP,test,PP-1000x1.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-3000x4_6075.png,PP,test,PP-3000x4.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-1000x1_1485.png,PP,test,PP-1000x1.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-1000x1_2060.png,PP,test,PP-1000x1.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-3000x6_6569.png,PP,test,PP-3000x6.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-3000x4_6107.png,PP,test,PP-3000x4.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-1000x1_1954.png,PP,test,PP-1000x1.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-1000x1_2092.png,PP,test,PP-1000x1.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-3000x7_6806.png,PP,test,PP-3000x7.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-1000x1_1610.png,PP,test,PP-1000x1.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-1000x1_2267.png,PP,test,PP-1000x1.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-3000x7_6849.png,PP,test,PP-3000x7.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-3000x7_6664.png,PP,test,PP-3000x7.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-1000x1_2079.png,PP,test,PP-1000x1.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-1000x1_1645.png,PP,test,PP-1000x1.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-3000x4_6090.png,PP,test,PP-3000x4.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-1000x1_2373.png,PP,test,PP-1000x1.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-1000x1_2024.png,PP,test,PP-1000x1.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-1000x1_1413.png,PP,test,PP-1000x1.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-1000x1_1968.png,PP,test,PP-1000x1.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-1000x1_2428.png,PP,test,PP-1000x1.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-1000x1_1505.png,PP,test,PP-1000x1.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-1000x1_1489.png,PP,test,PP-1000x1.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-3000x4_6087.png,PP,test,PP-3000x4.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-1000x1_1461.png,PP,test,PP-1000x1.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-1000x1_2453.png,PP,test,PP-1000x1.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-3000x4_6050.png,PP,test,PP-3000x4.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-3000x6_6543.png,PP,test,PP-3000x6.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-1000x1_2576.png,PP,test,PP-1000x1.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-1000x1_2233.png,PP,test,PP-1000x1.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-1000x1_1361.png,PP,test,PP-1000x1.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-1000x1_1947.png,PP,test,PP-1000x1.png
resultados/01_extract_real_crops/data/real_crops/test/PP/PP-1000x1_1404.png,PP,test,PP-1000x1.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  5000X_8217.png,PS,train,PS2  5000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2336.png,PS,train,PS 500X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10730.png,PS,train,PSL 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 2000X_446.png,PS,train,PS 2000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 5000X_1800.png,PS,train,PS 5000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9613.png,PS,train,PSFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  2000X_7770.png,PS,train,PS2  2000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 2000X_9012.png,PS,train,PSFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9454.png,PS,train,PSFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200x-4_7050.png,PS,train,PS-200x-4.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_11756.png,PS,train,PSLFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 2000X_362.png,PS,train,PS 2000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_11978.png,PS,train,PSLFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 2000X_23.png,PS,train,PS 2000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10409.png,PS,train,PSL 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_6625.png,PS,train,PS-200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200x-4_7632.png,PS,train,PS-200x-4.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3513.png,PS,train,PS 500X2.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 2000X_8936.png,PS,train,PSFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9309.png,PS,train,PSFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200x-4_7373.png,PS,train,PS-200x-4.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2404.png,PS,train,PS 500X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9658.png,PS,train,PSFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2-200x-1_8616.png,PS,train,PS2-200x-1.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200x-4_7279.png,PS,train,PS-200x-4.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9365.png,PS,train,PSFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  2000X_7683.png,PS,train,PS2  2000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_6664.png,PS,train,PS-200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X 2_1978.png,PS,train,PS 500X 2.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10951.png,PS,train,PSL 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9284.png,PS,train,PSFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_5880.png,PS,train,PS-200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_6097.png,PS,train,PS-200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 5000X_1736.png,PS,train,PS 5000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 5000X_1793.png,PS,train,PS 5000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2321.png,PS,train,PS 500X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200x-4_7501.png,PS,train,PS-200x-4.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2-200x-1_8608.png,PS,train,PS2-200x-1.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10920.png,PS,train,PSL 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12237.png,PS,train,PSLFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X 2_2003.png,PS,train,PS 500X 2.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2-200x-1_8640.png,PS,train,PS2-200x-1.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_11116.png,PS,train,PSL 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 5000X_11249.png,PS,train,PSL 5000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_10036.png,PS,train,PSFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  5000X_8288.png,PS,train,PS2  5000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12784.png,PS,train,PSLFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9723.png,PS,train,PSFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 2000X_9123.png,PS,train,PSFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_11823.png,PS,train,PSLFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12258.png,PS,train,PSLFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12198.png,PS,train,PSLFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 5000X_11268.png,PS,train,PSL 5000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_11872.png,PS,train,PSLFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 2000X_577.png,PS,train,PS 2000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200x-4_7122.png,PS,train,PS-200x-4.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 2000X_262.png,PS,train,PS 2000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12846.png,PS,train,PSLFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10406.png,PS,train,PSL 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  2000X_7984.png,PS,train,PS2  2000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200x-4_7339.png,PS,train,PS-200x-4.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  5000X_8124.png,PS,train,PS2  5000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9711.png,PS,train,PSFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 2000X_8887.png,PS,train,PSFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200x-4_7562.png,PS,train,PS-200x-4.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X 2_1960.png,PS,train,PS 500X 2.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 5000X_11371.png,PS,train,PSL 5000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9584.png,PS,train,PSFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  2000X_7899.png,PS,train,PS2  2000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10566.png,PS,train,PSL 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  2000X_8069.png,PS,train,PS2  2000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2283.png,PS,train,PS 500X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200x-4_7407.png,PS,train,PS-200x-4.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3783.png,PS,train,PS 500X2.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 2000X_424.png,PS,train,PS 2000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200x-4_7051.png,PS,train,PS-200x-4.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12109.png,PS,train,PSLFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10530.png,PS,train,PSL 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X 2_1880.png,PS,train,PS 500X 2.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10777.png,PS,train,PSL 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3575.png,PS,train,PS 500X2.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12175.png,PS,train,PSLFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9196.png,PS,train,PSFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9272.png,PS,train,PSFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 2000X_25.png,PS,train,PS 2000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3673.png,PS,train,PS 500X2.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12012.png,PS,train,PSLFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3027.png,PS,train,PS 500X2.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2320.png,PS,train,PS 500X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_4910.png,PS,train,PS-200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_11926.png,PS,train,PSLFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2813.png,PS,train,PS 500X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2393.png,PS,train,PS 500X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9322.png,PS,train,PSFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2-200x-1_8565.png,PS,train,PS2-200x-1.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9932.png,PS,train,PSFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3479.png,PS,train,PS 500X2.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200x-4_7330.png,PS,train,PS-200x-4.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3154.png,PS,train,PS 500X2.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_6362.png,PS,train,PS-200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9198.png,PS,train,PSFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3719.png,PS,train,PS 500X2.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_5034.png,PS,train,PS-200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9443.png,PS,train,PSFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X 2_1866.png,PS,train,PS 500X 2.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9870.png,PS,train,PSFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2519.png,PS,train,PS 500X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 2000X_9070.png,PS,train,PSFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10726.png,PS,train,PSL 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3500.png,PS,train,PS 500X2.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200x-4_7556.png,PS,train,PS-200x-4.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3520.png,PS,train,PS 500X2.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X 2_2015.png,PS,train,PS 500X 2.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  2000X_8059.png,PS,train,PS2  2000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9428.png,PS,train,PSFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_6093.png,PS,train,PS-200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  2000X_7800.png,PS,train,PS2  2000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 2000X_425.png,PS,train,PS 2000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  5000X_8253.png,PS,train,PS2  5000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_6719.png,PS,train,PS-200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 5000X_11177.png,PS,train,PSL 5000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10629.png,PS,train,PSL 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 2000X_525.png,PS,train,PS 2000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9829.png,PS,train,PSFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10901.png,PS,train,PSL 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10721.png,PS,train,PSL 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_2961.png,PS,train,PS 500X2.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 2000X_9132.png,PS,train,PSFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X 2_1981.png,PS,train,PS 500X 2.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2736.png,PS,train,PS 500X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2270.png,PS,train,PS 500X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3804.png,PS,train,PS 500X2.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_6482.png,PS,train,PS-200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12061.png,PS,train,PSLFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_11093.png,PS,train,PSL 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 5000X_1769.png,PS,train,PS 5000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_6679.png,PS,train,PS-200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10943.png,PS,train,PSL 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_11812.png,PS,train,PSLFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10986.png,PS,train,PSL 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12367.png,PS,train,PSLFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 2000X_161.png,PS,train,PS 2000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2938.png,PS,train,PS 500X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9957.png,PS,train,PSFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_10117.png,PS,train,PSFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12007.png,PS,train,PSLFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9205.png,PS,train,PSFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3499.png,PS,train,PS 500X2.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9488.png,PS,train,PSFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  5000X_8287.png,PS,train,PS2  5000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  2000X_7986.png,PS,train,PS2  2000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9626.png,PS,train,PSFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9466.png,PS,train,PSFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9861.png,PS,train,PSFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2175.png,PS,train,PS 500X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3086.png,PS,train,PS 500X2.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 5000X_11271.png,PS,train,PSL 5000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9761.png,PS,train,PSFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200x-4_7638.png,PS,train,PS-200x-4.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_6564.png,PS,train,PS-200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 5000X_11302.png,PS,train,PSL 5000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9468.png,PS,train,PSFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2342.png,PS,train,PS 500X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10935.png,PS,train,PSL 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 2000X_9126.png,PS,train,PSFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3237.png,PS,train,PS 500X2.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12634.png,PS,train,PSLFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  5000X_8079.png,PS,train,PS2  5000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_11051.png,PS,train,PSL 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9288.png,PS,train,PSFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 2000X_120.png,PS,train,PS 2000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  2000X_7656.png,PS,train,PS2  2000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12795.png,PS,train,PSLFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3292.png,PS,train,PS 500X2.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3712.png,PS,train,PS 500X2.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3333.png,PS,train,PS 500X2.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200x-4_7437.png,PS,train,PS-200x-4.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2829.png,PS,train,PS 500X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 5000X_11145.png,PS,train,PSL 5000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10429.png,PS,train,PSL 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  5000X_8098.png,PS,train,PS2  5000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10339.png,PS,train,PSL 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 5000X_1694.png,PS,train,PS 5000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200x-4_7107.png,PS,train,PS-200x-4.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2917.png,PS,train,PS 500X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9411.png,PS,train,PSFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 5000X_11238.png,PS,train,PSL 5000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12589.png,PS,train,PSLFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 2000X_9150.png,PS,train,PSFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X 2_1923.png,PS,train,PS 500X 2.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10514.png,PS,train,PSL 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10665.png,PS,train,PSL 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3789.png,PS,train,PS 500X2.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10549.png,PS,train,PSL 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12529.png,PS,train,PSLFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12523.png,PS,train,PSLFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200x-4_7493.png,PS,train,PS-200x-4.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_11023.png,PS,train,PSL 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3059.png,PS,train,PS 500X2.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12067.png,PS,train,PSLFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12815.png,PS,train,PSLFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 2000X_9125.png,PS,train,PSFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_5012.png,PS,train,PS-200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  2000X_7858.png,PS,train,PS2  2000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  2000X_7897.png,PS,train,PS2  2000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3417.png,PS,train,PS 500X2.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_5197.png,PS,train,PS-200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_11010.png,PS,train,PSL 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12429.png,PS,train,PSLFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2325.png,PS,train,PS 500X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200x-4_7541.png,PS,train,PS-200x-4.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9226.png,PS,train,PSFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3309.png,PS,train,PS 500X2.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  2000X_7837.png,PS,train,PS2  2000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10752.png,PS,train,PSL 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X 2_1941.png,PS,train,PS 500X 2.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_5524.png,PS,train,PS-200X.png
