image_path,label,split,source_image,ann_id,magnification,bbox_w,bbox_h,px_size,um_per_px,size_nm,polymer_label
resultados/01_extract_real_crops/data/real_crops/train/PE/PE-1000x_275.png,MICROPLASTIC,train,PE-1000x.png,275,1000,10,9,10,0.1,1000.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE-1000x_318.png,MICROPLASTIC,train,PE-1000x.png,318,1000,12,12,12,0.1,1200.0000000000002,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PEL 200X_474.png,MICROPLASTIC,train,PEL 200X.png,474,200,5,7,7,0.5,3500.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE 1000X 2_27.png,MICROPLASTIC,train,PE 1000X 2.png,27,1000,8,11,11,0.1,1100.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PEL 500X_525.png,MICROPLASTIC,train,PEL 500X.png,525,500,21,19,21,0.2,4200.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE 1000X 2_30.png,NANOPLASTIC,train,PE 1000X 2.png,30,1000,7,8,8,0.1,800.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE 500-3_195.png,MICROPLASTIC,train,PE 500-3.png,195,500,25,24,25,0.2,5000.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE-1000x_244.png,MICROPLASTIC,train,PE-1000x.png,244,1000,11,9,11,0.1,1100.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE-2000X-3_369.png,MICROPLASTIC,train,PE-2000X-3.png,369,2000,27,22,27,0.05,1350.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE-2000X-2_359.png,MICROPLASTIC,train,PE-2000X-2.png,359,2000,23,21,23,0.05,1150.0000000000002,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE-5000x-1_410.png,NANOPLASTIC,train,PE-5000x-1.png,410,5000,15,19,19,0.02,380.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PELFT 2000X_553.png,NANOPLASTIC,train,PELFT 2000X.png,553,2000,18,16,18,0.05,900.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE-1000x_214.png,MICROPLASTIC,train,PE-1000x.png,214,1000,12,8,12,0.1,1200.0000000000002,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE-2000X-2_357.png,NANOPLASTIC,train,PE-2000X-2.png,357,2000,16,10,16,0.05,800.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE-1000x_249.png,MICROPLASTIC,train,PE-1000x.png,249,1000,15,14,15,0.1,1500.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE-3000X_399.png,NANOPLASTIC,train,PE-3000X.png,399,3000,14,10,14,0.03333333333333333,466.6666666666667,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE-1000x_268.png,MICROPLASTIC,train,PE-1000x.png,268,1000,10,7,10,0.1,1000.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PEL 500X_545.png,MICROPLASTIC,train,PEL 500X.png,545,500,32,25,32,0.2,6400.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PEL 500X_494.png,MICROPLASTIC,train,PEL 500X.png,494,500,25,14,25,0.2,5000.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE 1000X 2_23.png,NANOPLASTIC,train,PE 1000X 2.png,23,1000,7,9,9,0.1,900.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE 1000X 3_65.png,MICROPLASTIC,train,PE 1000X 3.png,65,1000,13,11,13,0.1,1300.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE 1000X 3_85.png,MICROPLASTIC,train,PE 1000X 3.png,85,1000,9,10,10,0.1,1000.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE-5000x-1_409.png,NANOPLASTIC,train,PE-5000x-1.png,409,5000,27,23,27,0.02,540.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE 1000X 3_49.png,MICROPLASTIC,train,PE 1000X 3.png,49,1000,14,13,14,0.1,1400.0000000000002,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE-1000x_272.png,MICROPLASTIC,train,PE-1000x.png,272,1000,13,6,13,0.1,1300.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PELFT 2000X_564.png,NANOPLASTIC,train,PELFT 2000X.png,564,2000,11,11,11,0.05,550.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE-2-3000X_333.png,NANOPLASTIC,train,PE-2-3000X.png,333,3000,9,7,9,0.03333333333333333,300.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE-2-3000X_349.png,NANOPLASTIC,train,PE-2-3000X.png,349,3000,17,16,17,0.03333333333333333,566.6666666666666,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE-1000x_252.png,MICROPLASTIC,train,PE-1000x.png,252,1000,13,6,13,0.1,1300.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE-1000x_243.png,NANOPLASTIC,train,PE-1000x.png,243,1000,6,6,6,0.1,600.0000000000001,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE-1000x_292.png,NANOPLASTIC,train,PE-1000x.png,292,1000,7,5,7,0.1,700.0000000000001,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PEL 200X_441.png,MICROPLASTIC,train,PEL 200X.png,441,200,10,11,11,0.5,5500.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PEL 500X_496.png,MICROPLASTIC,train,PEL 500X.png,496,500,10,10,10,0.2,2000.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE-2-3000X_326.png,NANOPLASTIC,train,PE-2-3000X.png,326,3000,8,9,9,0.03333333333333333,300.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE 3000X 3_131.png,NANOPLASTIC,train,PE 3000X 3.png,131,3000,15,15,15,0.03333333333333333,500.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PEL 500X_505.png,MICROPLASTIC,train,PEL 500X.png,505,500,5,9,9,0.2,1800.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE-2000X_395.png,MICROPLASTIC,train,PE-2000X.png,395,2000,36,35,36,0.05,1800.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE-1000x_274.png,NANOPLASTIC,train,PE-1000x.png,274,1000,7,7,7,0.1,700.0000000000001,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE-1000x_305.png,NANOPLASTIC,train,PE-1000x.png,305,1000,5,6,6,0.1,600.0000000000001,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE-2-3000X_354.png,MICROPLASTIC,train,PE-2-3000X.png,354,3000,62,33,62,0.03333333333333333,2066.6666666666665,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PEL 200X_465.png,MICROPLASTIC,train,PEL 200X.png,465,200,11,6,11,0.5,5500.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE-2000X-3_380.png,MICROPLASTIC,train,PE-2000X-3.png,380,2000,68,114,114,0.05,5700.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE-2000X_389.png,MICROPLASTIC,train,PE-2000X.png,389,2000,33,47,47,0.05,2350.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE 3000X 3_136.png,MICROPLASTIC,train,PE 3000X 3.png,136,3000,34,16,34,0.03333333333333333,1133.3333333333333,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE 1000X 3_52.png,MICROPLASTIC,train,PE 1000X 3.png,52,1000,11,10,11,0.1,1100.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE 1000X 3_70.png,NANOPLASTIC,train,PE 1000X 3.png,70,1000,6,5,6,0.1,600.0000000000001,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE-1000x_257.png,NANOPLASTIC,train,PE-1000x.png,257,1000,7,8,8,0.1,800.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PEL 500X_521.png,MICROPLASTIC,train,PEL 500X.png,521,500,5,6,6,0.2,1200.0000000000002,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE-3000X_406.png,NANOPLASTIC,train,PE-3000X.png,406,3000,18,10,18,0.03333333333333333,600.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PEL 200X_466.png,MICROPLASTIC,train,PEL 200X.png,466,200,6,10,10,0.5,5000.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PEL 500X_495.png,MICROPLASTIC,train,PEL 500X.png,495,500,25,24,25,0.2,5000.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PELFT 2000X_574.png,NANOPLASTIC,train,PELFT 2000X.png,574,2000,10,11,11,0.05,550.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE-1000x_306.png,NANOPLASTIC,train,PE-1000x.png,306,1000,7,7,7,0.1,700.0000000000001,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PELFT 2000X_572.png,NANOPLASTIC,train,PELFT 2000X.png,572,2000,10,10,10,0.05,500.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PEL 200X_433.png,MICROPLASTIC,train,PEL 200X.png,433,200,16,12,16,0.5,8000.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE-1000x_271.png,MICROPLASTIC,train,PE-1000x.png,271,1000,12,14,14,0.1,1400.0000000000002,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE 500-1_178.png,MICROPLASTIC,train,PE 500-1.png,178,500,17,18,18,0.2,3600.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE 1000X 2_29.png,NANOPLASTIC,train,PE 1000X 2.png,29,1000,7,6,7,0.1,700.0000000000001,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE-1000x_298.png,NANOPLASTIC,train,PE-1000x.png,298,1000,6,6,6,0.1,600.0000000000001,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE 500-1_183.png,MICROPLASTIC,train,PE 500-1.png,183,500,7,8,8,0.2,1600.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PEL 200X_439.png,MICROPLASTIC,train,PEL 200X.png,439,200,13,9,13,0.5,6500.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PEL 500X_500.png,MICROPLASTIC,train,PEL 500X.png,500,500,8,9,9,0.2,1800.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE-2000X-3_378.png,NANOPLASTIC,train,PE-2000X-3.png,378,2000,18,14,18,0.05,900.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PEL 500X_542.png,MICROPLASTIC,train,PEL 500X.png,542,500,34,52,52,0.2,10400.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PELFT 2000X_570.png,NANOPLASTIC,train,PELFT 2000X.png,570,2000,11,8,11,0.05,550.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PEL 500X_537.png,MICROPLASTIC,train,PEL 500X.png,537,500,16,16,16,0.2,3200.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PEL 200X_445.png,MICROPLASTIC,train,PEL 200X.png,445,200,13,8,13,0.5,6500.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PEL 500X_523.png,MICROPLASTIC,train,PEL 500X.png,523,500,9,9,9,0.2,1800.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PEL 500X_512.png,MICROPLASTIC,train,PEL 500X.png,512,500,10,10,10,0.2,2000.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE 1000X 2_37.png,NANOPLASTIC,train,PE 1000X 2.png,37,1000,8,9,9,0.1,900.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE-1000x_285.png,NANOPLASTIC,train,PE-1000x.png,285,1000,7,6,7,0.1,700.0000000000001,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PEL 200X_437.png,MICROPLASTIC,train,PEL 200X.png,437,200,22,8,22,0.5,11000.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE 2000X2_118.png,NANOPLASTIC,train,PE 2000X2.png,118,2000,8,7,8,0.05,400.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE-1000x_311.png,MICROPLASTIC,train,PE-1000x.png,311,1000,19,18,19,0.1,1900.0000000000002,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE 3000X 3_135.png,NANOPLASTIC,train,PE 3000X 3.png,135,3000,21,11,21,0.03333333333333333,700.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PELFT 2000X_558.png,NANOPLASTIC,train,PELFT 2000X.png,558,2000,14,10,14,0.05,700.0000000000001,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE 1000X 2_35.png,MICROPLASTIC,train,PE 1000X 2.png,35,1000,11,10,11,0.1,1100.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE-2000X-3_379.png,NANOPLASTIC,train,PE-2000X-3.png,379,2000,9,14,14,0.05,700.0000000000001,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE-1000x_232.png,MICROPLASTIC,train,PE-1000x.png,232,1000,19,8,19,0.1,1900.0000000000002,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PEL 500X_527.png,MICROPLASTIC,train,PEL 500X.png,527,500,14,9,14,0.2,2800.0000000000005,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PELFT 2000X_552.png,NANOPLASTIC,train,PELFT 2000X.png,552,2000,16,11,16,0.05,800.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PEL 500X_486.png,MICROPLASTIC,train,PEL 500X.png,486,500,7,11,11,0.2,2200.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE-1000x_286.png,NANOPLASTIC,train,PE-1000x.png,286,1000,5,6,6,0.1,600.0000000000001,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PEL 500X_492.png,MICROPLASTIC,train,PEL 500X.png,492,500,7,8,8,0.2,1600.0,PE
resultados/01_extract_real_crops/data/real_crops/train/PE/PE 3000X 3_137.png,NANOPLASTIC,train,PE 3000X 3.png,137,3000,28,18,28,0.03333333333333333,933.3333333333334,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PELFT 500X_612.png,MICROPLASTIC,val,PELFT 500X.png,612,500,11,9,11,0.2,2200.0,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PE 3000X_148.png,NANOPLASTIC,val,PE 3000X.png,148,3000,20,15,20,0.03333333333333333,666.6666666666666,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PE 3000X2_167.png,NANOPLASTIC,val,PE 3000X2.png,167,3000,22,18,22,0.03333333333333333,733.3333333333333,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PELFT 500X_578.png,MICROPLASTIC,val,PELFT 500X.png,578,500,12,16,16,0.2,3200.0,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PELFT 500X_608.png,MICROPLASTIC,val,PELFT 500X.png,608,500,6,10,10,0.2,2000.0,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PELFT 500X_590.png,MICROPLASTIC,val,PELFT 500X.png,590,500,10,9,10,0.2,2000.0,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PE 3000X2_166.png,NANOPLASTIC,val,PE 3000X2.png,166,3000,17,8,17,0.03333333333333333,566.6666666666666,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PE 2000X_113.png,MICROPLASTIC,val,PE 2000X.png,113,2000,68,60,68,0.05,3400.0000000000005,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PE 3000X_139.png,MICROPLASTIC,val,PE 3000X.png,139,3000,58,52,58,0.03333333333333333,1933.3333333333333,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PE 3000X2_159.png,NANOPLASTIC,val,PE 3000X2.png,159,3000,17,15,17,0.03333333333333333,566.6666666666666,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PELFT 500X_599.png,MICROPLASTIC,val,PELFT 500X.png,599,500,6,8,8,0.2,1600.0,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PE 3000X_140.png,MICROPLASTIC,val,PE 3000X.png,140,3000,27,49,49,0.03333333333333333,1633.3333333333333,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PE 3000X2_153.png,NANOPLASTIC,val,PE 3000X2.png,153,3000,23,22,23,0.03333333333333333,766.6666666666666,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PE 3000X_152.png,NANOPLASTIC,val,PE 3000X.png,152,3000,9,15,15,0.03333333333333333,500.0,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PELFT 500X_598.png,MICROPLASTIC,val,PELFT 500X.png,598,500,7,5,7,0.2,1400.0000000000002,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PELFT 500X_609.png,MICROPLASTIC,val,PELFT 500X.png,609,500,11,10,11,0.2,2200.0,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PE 3000X_147.png,MICROPLASTIC,val,PE 3000X.png,147,3000,82,151,151,0.03333333333333333,5033.333333333333,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PELFT 500X_615.png,MICROPLASTIC,val,PELFT 500X.png,615,500,7,9,9,0.2,1800.0,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PE 3000X_143.png,NANOPLASTIC,val,PE 3000X.png,143,3000,20,19,20,0.03333333333333333,666.6666666666666,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PELFT 500X_579.png,MICROPLASTIC,val,PELFT 500X.png,579,500,26,17,26,0.2,5200.0,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PE 3000X2_168.png,NANOPLASTIC,val,PE 3000X2.png,168,3000,12,15,15,0.03333333333333333,500.0,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PELFT 500X_602.png,MICROPLASTIC,val,PELFT 500X.png,602,500,8,12,12,0.2,2400.0000000000005,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PE 3000X2_154.png,NANOPLASTIC,val,PE 3000X2.png,154,3000,25,21,25,0.03333333333333333,833.3333333333334,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PELFT 500X_601.png,MICROPLASTIC,val,PELFT 500X.png,601,500,12,13,13,0.2,2600.0,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PE 3000X_146.png,NANOPLASTIC,val,PE 3000X.png,146,3000,15,11,15,0.03333333333333333,500.0,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PELFT 500X_577.png,MICROPLASTIC,val,PELFT 500X.png,577,500,13,10,13,0.2,2600.0,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PELFT 500X_604.png,MICROPLASTIC,val,PELFT 500X.png,604,500,13,10,13,0.2,2600.0,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PELFT 500X_605.png,MICROPLASTIC,val,PELFT 500X.png,605,500,11,9,11,0.2,2200.0,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PE 3000X2_165.png,NANOPLASTIC,val,PE 3000X2.png,165,3000,26,28,28,0.03333333333333333,933.3333333333334,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PELFT 500X_592.png,MICROPLASTIC,val,PELFT 500X.png,592,500,6,10,10,0.2,2000.0,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PELFT 500X_611.png,MICROPLASTIC,val,PELFT 500X.png,611,500,9,8,9,0.2,1800.0,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PELFT 500X_610.png,MICROPLASTIC,val,PELFT 500X.png,610,500,9,6,9,0.2,1800.0,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PELFT 500X_580.png,MICROPLASTIC,val,PELFT 500X.png,580,500,17,14,17,0.2,3400.0000000000005,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PELFT 500X_600.png,MICROPLASTIC,val,PELFT 500X.png,600,500,7,9,9,0.2,1800.0,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PE 3000X_145.png,NANOPLASTIC,val,PE 3000X.png,145,3000,27,25,27,0.03333333333333333,900.0,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PE 3000X2_155.png,NANOPLASTIC,val,PE 3000X2.png,155,3000,20,25,25,0.03333333333333333,833.3333333333334,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PE 3000X2_162.png,NANOPLASTIC,val,PE 3000X2.png,162,3000,15,13,15,0.03333333333333333,500.0,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PELFT 500X_613.png,MICROPLASTIC,val,PELFT 500X.png,613,500,9,8,9,0.2,1800.0,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PE 3000X2_163.png,NANOPLASTIC,val,PE 3000X2.png,163,3000,15,20,20,0.03333333333333333,666.6666666666666,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PELFT 500X_583.png,MICROPLASTIC,val,PELFT 500X.png,583,500,9,10,10,0.2,2000.0,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PELFT 500X_606.png,MICROPLASTIC,val,PELFT 500X.png,606,500,8,7,8,0.2,1600.0,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PE 3000X2_156.png,NANOPLASTIC,val,PE 3000X2.png,156,3000,20,18,20,0.03333333333333333,666.6666666666666,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PE 3000X_144.png,NANOPLASTIC,val,PE 3000X.png,144,3000,27,27,27,0.03333333333333333,900.0,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PELFT 500X_595.png,MICROPLASTIC,val,PELFT 500X.png,595,500,6,7,7,0.2,1400.0000000000002,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PE 3000X2_157.png,MICROPLASTIC,val,PE 3000X2.png,157,3000,59,62,62,0.03333333333333333,2066.6666666666665,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PELFT 500X_581.png,MICROPLASTIC,val,PELFT 500X.png,581,500,21,19,21,0.2,4200.0,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PE 3000X2_158.png,NANOPLASTIC,val,PE 3000X2.png,158,3000,23,17,23,0.03333333333333333,766.6666666666666,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PELFT 500X_594.png,MICROPLASTIC,val,PELFT 500X.png,594,500,8,10,10,0.2,2000.0,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PELFT 500X_616.png,MICROPLASTIC,val,PELFT 500X.png,616,500,9,9,9,0.2,1800.0,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PELFT 500X_603.png,MICROPLASTIC,val,PELFT 500X.png,603,500,14,9,14,0.2,2800.0000000000005,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PE 3000X2_160.png,NANOPLASTIC,val,PE 3000X2.png,160,3000,16,14,16,0.03333333333333333,533.3333333333334,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PE 3000X_149.png,NANOPLASTIC,val,PE 3000X.png,149,3000,18,11,18,0.03333333333333333,600.0,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PELFT 500X_584.png,MICROPLASTIC,val,PELFT 500X.png,584,500,18,15,18,0.2,3600.0,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PELFT 500X_596.png,MICROPLASTIC,val,PELFT 500X.png,596,500,6,7,7,0.2,1400.0000000000002,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PELFT 500X_589.png,MICROPLASTIC,val,PELFT 500X.png,589,500,7,9,9,0.2,1800.0,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PELFT 500X_588.png,MICROPLASTIC,val,PELFT 500X.png,588,500,9,11,11,0.2,2200.0,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PELFT 500X_585.png,MICROPLASTIC,val,PELFT 500X.png,585,500,6,8,8,0.2,1600.0,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PE 3000X2_171.png,MICROPLASTIC,val,PE 3000X2.png,171,3000,40,31,40,0.03333333333333333,1333.3333333333333,PE
resultados/01_extract_real_crops/data/real_crops/val/PE/PELFT 500X_593.png,MICROPLASTIC,val,PELFT 500X.png,593,500,14,12,14,0.2,2800.0000000000005,PE
